BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS,BLOCK,LOT,BUILDING CLASS,ADDRESS,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQ FT,GROSS SQ FT,YEAR BUILT
2,MORRISANIA/LONGWOOD,16  2-10 FAMILY CONDOMINIUMS,2C,2706,1003,R1,1122 INTERVALE AVENUE,10459,1,0,1,0,0,2005
2,MORRISANIA/LONGWOOD,16  2-10 FAMILY CONDOMINIUMS,2C,2706,1004,R1,1122 INTERVALE AVENUE,10459,1,0,1,0,0,2005
2,MORRISANIA/LONGWOOD,16  2-10 FAMILY CONDOMINIUMS,2C,2706,1005,R1,1122 INTERVALE AVENUE,10459,1,0,1,0,0,2005
2,MORRISANIA/LONGWOOD,16  2-10 FAMILY CONDOMINIUMS,2C,2706,1006,R1,1122 INTERVALE AVENUE,10459,1,0,1,0,0,2005
2,MORRISANIA/LONGWOOD,16  2-10 FAMILY CONDOMINIUMS,2C,2706,1007,R1,1122 INTERVALE AVENUE,10459,1,0,1,0,0,2005
2,MORRISANIA/LONGWOOD,16  2-10 FAMILY CONDOMINIUMS,2C,2706,1008,R1,1122 INTERVALE AVENUE,10459,1,0,1,0,0,2005
2,MORRISANIA/LONGWOOD,16  2-10 FAMILY CONDOMINIUMS,2C,2933,1001,R1,1314 FRANKLIN AVENUE,10456,1,0,1,0,0,2008
2,MORRISANIA/LONGWOOD,16  2-10 FAMILY CONDOMINIUMS,2C,2933,1002,R1,1312 FRANKLIN AVENUE,10456,1,0,1,0,0,2008
2,MORRISANIA/LONGWOOD,16  2-10 FAMILY CONDOMINIUMS,2C,2933,1003,R1,1314 FRANKLIN AVENUE,10456,1,0,1,0,0,2008
2,MORRISANIA/LONGWOOD,16  2-10 FAMILY CONDOMINIUMS,2C,2933,1004,R1,1312 FRANKLIN AVENUE,10456,1,0,1,0,0,2008
2,MORRISANIA/LONGWOOD,16  2-10 FAMILY CONDOMINIUMS,2C,2933,1005,R1,1314 FRANKLIN AVENUE,10456,1,0,1,0,0,2008
2,MORRISANIA/LONGWOOD,16  2-10 FAMILY CONDOMINIUMS,2C,2933,1006,R1,1312 FRANKLIN AVENUE,10456,1,0,1,0,0,2008
2,MORRISANIA/LONGWOOD,16  2-10 FAMILY CONDOMINIUMS,2C,2933,1007,R1,1314 FRANKLIN AVENUE,10456,1,0,1,0,0,2008
2,MORRISANIA/LONGWOOD,16  2-10 FAMILY CONDOMINIUMS,2C,2933,1008,R1,1312 FRANKLIN AVENUE,10456,1,0,1,0,0,2008
2,MORRISANIA/LONGWOOD,28  CONDO STORE BUILDINGS,4,2359,1004,RK,700 BROOK AVENUE,10455,0,1,1,0,0,2010
2,MORRISANIA/LONGWOOD,28  CONDO STORE BUILDINGS,4,2367,1001,RK,508 EAST 163 STREET,10451,0,1,1,0,0,2008
2,MORRISANIA/LONGWOOD,28  CONDO STORE BUILDINGS,4,2367,1101,RK,3213 3 AVENUE,10451,0,1,1,0,0,2008
2,MORRISANIA/LONGWOOD,28  CONDO STORE BUILDINGS,4,2367,1102,RK,3213 3 AVENUE,10451,0,1,1,0,0,2008
2,MORRISANIA/LONGWOOD,28  CONDO STORE BUILDINGS,4,2381,1093,RK,837 WASHINGTON AVENUE,10451,0,1,1,0,0,2008
2,MORRISANIA/LONGWOOD,28  CONDO STORE BUILDINGS,4,2609,1004,RK,3480 3 AVENUE,10456,0,1,1,0,0,2009
2,MORRISANIA/LONGWOOD,28  CONDO STORE BUILDINGS,4,2703,1001,RK,950 WESTCHESTER AVENUE,10459,0,1,1,0,0,2006
2,MORRISANIA/LONGWOOD,33  CONDO NON-BUSINESS STORAGE,4,2381,1095,RS,837 WASHINGTON AVENUE,10451,0,1,1,0,0,2008
2,MORRISANIA/LONGWOOD,35  CONDO PARKING,4,2366,1002,RG,505 EAST 161 STREET,10451,0,1,1,0,0,2009
2,MORRISANIA/LONGWOOD,35  CONDO PARKING,4,2367,1003,RP,508 EAST 163 STREET,10451,0,1,1,0,0,2008
2,MORRISANIA/LONGWOOD,35  CONDO PARKING,4,2367,1103,RG,3213 3 AVENUE,10451,0,1,1,0,0,2008
2,MORRISANIA/LONGWOOD,35  CONDO PARKING,4,2381,1094,RG,837 WASHINGTON AVENUE,10451,0,1,1,0,0,2008
2,MORRISANIA/LONGWOOD,35  CONDO PARKING,4,2703,1004,RG,950 WESTCHESTER AVENUE,10459,0,1,1,0,0,2006
2,MORRISANIA/LONGWOOD,35  CONDO PARKING,4,2742,1002,RG,951 HOE AVENUE,10459,0,1,1,0,0,2005
2,MORRISANIA/LONGWOOD,35  CONDO PARKING,4,2931,1117,RP,1349 FRANKLIN AVENUE,10456,0,1,1,0,0,2007
2,MORRISANIA/LONGWOOD,35  CONDO PARKING,4,2931,1118,RP,1349 FRANKLIN AVENUE,10456,0,1,1,0,0,2007
2,MORRISANIA/LONGWOOD,35  CONDO PARKING,4,2931,1119,RP,1349 FRANKLIN AVENUE,10456,0,1,1,0,0,2007
2,MORRISANIA/LONGWOOD,35  CONDO PARKING,4,2931,1120,RP,1349 FRANKLIN AVENUE,10456,0,1,1,0,0,2007
2,MORRISANIA/LONGWOOD,35  CONDO PARKING,4,2931,1121,RP,1349 FRANKLIN AVENUE,10456,0,1,1,0,0,2007
2,MORRISANIA/LONGWOOD,35  CONDO PARKING,4,2931,1122,RP,1349 FRANKLIN AVENUE,10456,0,1,1,0,0,2007
2,MORRISANIA/LONGWOOD,35  CONDO PARKING,4,2931,1123,RP,1349 FRANKLIN AVENUE,10456,0,1,1,0,0,2007
2,MORRISANIA/LONGWOOD,35  CONDO PARKING,4,2931,1124,RP,1349 FRANKLIN AVENUE,10456,0,1,1,0,0,2007
2,MORRISANIA/LONGWOOD,39  CONDO CULTURAL/MEDICAL/EDUCATIONAL/ETC,4,2609,1005,RA,3480 3 AVENUE,10456,0,1,1,0,0,2009
2,MOTT HAVEN/PORT MORRIS,03  3-FAMILY,1,2267,1,C0,511 EAST 139 STREET,10454,3,0,3,"1,407","3,300",2005
2,MOTT HAVEN/PORT MORRIS,03  3-FAMILY,1,2267,75,C0,513 EAST 139 STREET,10454,3,0,3,"1,068","2,562",2005
2,MOTT HAVEN/PORT MORRIS,03  3-FAMILY,1,2267,109,C0,292 BROOK AVENUE,10454,3,0,3,"2,250","3,510",2004
2,MOTT HAVEN/PORT MORRIS,03  3-FAMILY,1,2267,110,C0,294 BROOK AVENUE,10454,3,0,3,"2,250","3,510",2004
2,MOTT HAVEN/PORT MORRIS,03  3-FAMILY,1,2283,120,C0,428 EAST 139 STREET,10454,3,0,3,"2,000","3,120",2006
2,MOTT HAVEN/PORT MORRIS,03  3-FAMILY,1,2283,121,C0,430A EAST 139 STREET,10454,3,0,3,"2,000","3,120",2006
2,MOTT HAVEN/PORT MORRIS,03  3-FAMILY,1,2283,122,C0,430B EAST 139 STREET,10454,3,0,3,"2,000","3,120",2006
2,MOTT HAVEN/PORT MORRIS,03  3-FAMILY,1,2286,96,C0,445 EAST 141 STREET,10454,3,0,3,"1,875","3,375",2005
2,MOTT HAVEN/PORT MORRIS,03  3-FAMILY,1,2292,129,C0,434 EAST 148 STREET,10455,3,0,3,"1,914","2,964",2007
2,MOTT HAVEN/PORT MORRIS,03  3-FAMILY,1,2292,130,C0,436 EAST 148 STREET,10455,3,0,3,"1,900","2,964",2007
2,MOTT HAVEN/PORT MORRIS,03  3-FAMILY,1,2292,131,C0,438 EAST 148 STREET,10455,3,0,3,"1,803","2,964",2007
2,MOTT HAVEN/PORT MORRIS,03  3-FAMILY,1,2307,31,C0,361 EAST 145 STREET,10454,3,0,3,"2,485","3,750",2007
2,MOTT HAVEN/PORT MORRIS,03  3-FAMILY,1,2329,160,C0,324 EAST 148 STREET,10451,3,0,3,"1,630","3,300",2005
2,MOTT HAVEN/PORT MORRIS,03  3-FAMILY,1,2329,161,C0,326 EAST 148 STREET,10451,3,0,3,"1,630","3,300",2005
2,MOTT HAVEN/PORT MORRIS,03  3-FAMILY,1,2580,42,C0,751 EAST 147 STREET,10455,3,0,3,"1,125","2,508",2005
2,MOTT HAVEN/PORT MORRIS,03  3-FAMILY,1,2580,142,C0,753 EAST 147 STREET,10455,3,0,3,"1,375","2,508",2005
2,MOTT HAVEN/PORT MORRIS,07  RENTALS,2,2268,18,C1,532 EAST 142 STREET,10454,14,0,14,"5,000","16,250",2015
2,MOTT HAVEN/PORT MORRIS,07  RENTALS,2,2293,52,D7,446 EAST 149 STREET,10455,10,1,11,"2,583","12,539",2008
2,MOTT HAVEN/PORT MORRIS,07  RENTALS,2,2295,67,D1,70 BRUCKNER BOULEVARD,10454,60,0,60,"10,911","68,554",2010
2,MOTT HAVEN/PORT MORRIS,07  RENTALS,2,2309,12,D1,23 BRUCKNER BOULEVARD,10454,130,0,130,"42,043","128,340",2016
2,MOTT HAVEN/PORT MORRIS,07  RENTALS,2,2554,54,D1,333 CYPRESS AVENUE,10454,43,0,43,"9,310","28,232",2017
2,MOTT HAVEN/PORT MORRIS,07  RENTALS,2,2568,73,D7,691 EAST 140 STREET,10454,21,1,22,"6,856","25,247",2006
2,MOTT HAVEN/PORT MORRIS,07  RENTALS,2,2580,11,D7,520 CONCORD AVENUE,10455,110,1,111,"15,800","67,713",2007
2,MOTT HAVEN/PORT MORRIS,12  CONRENTALS,2C,2296,1002,RR,55 BRUCKNER BOULEVARD,10454,3,0,3,0,"3,900",2013
2,MOTT HAVEN/PORT MORRIS,12  CONRENTALS,2C,2296,1102,RR,136 ALEXANDER AVENUE,10454,5,0,5,"1,967","3,858",2015
2,MOTT HAVEN/PORT MORRIS,12  CONRENTALS,2C,2307,1002,RR,473 WILLIS AVENUE,10455,7,0,7,"2,690","2,233",2012
2,MOTT HAVEN/PORT MORRIS,12  CONRENTALS,2C,2551,1002,RR,615 EAST 138 STREET,10454,8,0,8,0,"11,062",2008
2,MOTT HAVEN/PORT MORRIS,12  CONRENTALS,2,2582,1002,RR,535 UNION AVENUE,10455,33,0,33,"51,078","28,390",2014
2,MOTT HAVEN/PORT MORRIS,12  CONRENTALS,2,2582,1003,RR,535 UNION AVENUE,10455,92,0,92,"51,078","77,416",2014
2,MOTT HAVEN/PORT MORRIS,14  4-10 FAMILY RENTALS,2B,2287,2,C7,356 WILLIS AVENUE,10454,7,1,8,"2,500","8,625",2015
2,MOTT HAVEN/PORT MORRIS,14  4-10 FAMILY RENTALS,2B,2301,5,C4,338 EAST 139 STREET,10454,8,0,8,"2,500","8,702",2008
2,MOTT HAVEN/PORT MORRIS,14  4-10 FAMILY RENTALS,2B,2329,92,C1,347 EAST 146 STREET,10451,8,0,8,"3,827","9,375",2005
2,MOTT HAVEN/PORT MORRIS,14  4-10 FAMILY RENTALS,2B,2329,93,C1,345 EAST 146 STREET,10451,8,0,8,"3,833","9,375",2005
2,MOTT HAVEN/PORT MORRIS,14  4-10 FAMILY RENTALS,2A,2329,163,C3,330 EAST 148 STREET,10451,4,0,4,"1,820","5,300",2005
2,MOTT HAVEN/PORT MORRIS,14  4-10 FAMILY RENTALS,2A,2329,164,C3,332 EAST 148 STREET,10451,4,0,4,"1,820","5,300",2005
2,MOTT HAVEN/PORT MORRIS,14  4-10 FAMILY RENTALS,2B,2562,65,C1,751 EAST 133 STREET,10454,8,0,8,"2,222","5,776",2016
2,MOTT HAVEN/PORT MORRIS,14  4-10 FAMILY RENTALS,2B,2562,66,C1,749 EAST 133 STREET,10454,8,0,8,"2,222","5,776",2016
2,MOTT HAVEN/PORT MORRIS,14  4-10 FAMILY RENTALS,2B,2562,67,C1,747 EAST 133 STREET,10454,8,0,8,"2,222","5,776",2016
2,MOTT HAVEN/PORT MORRIS,16  2-10 FAMILY CONDOMINIUMS,2C,2551,1001,R8,615 EAST 138 STREET,10454,0,1,1,0,0,2008
2,MOTT HAVEN/PORT MORRIS,39  CONDO CULTURAL/MEDICAL/EDUCATIONAL/ETC,4,2582,1001,RA,535 UNION AVENUE,10455,0,1,1,0,0,2014
2,MOUNT HOPE/MOUNT EDEN,03  3-FAMILY,1,2792,55,C0,241 EAST 173 STREET,10457,3,0,3,"1,069","2,565",2006
2,MOUNT HOPE/MOUNT EDEN,03  3-FAMILY,1,2792,56,C0,239 EAST 173 STREET,10457,3,0,3,"1,069","2,565",2006
2,MOUNT HOPE/MOUNT EDEN,03  3-FAMILY,1,2792,57,C0,237 EAST 173 STREET,10457,3,0,3,"1,069","2,565",2006
2,MOUNT HOPE/MOUNT EDEN,03  3-FAMILY,1,2792,58,C0,235 EAST 173 STREET,10457,3,0,3,"1,069","2,565",2006
2,MOUNT HOPE/MOUNT EDEN,03  3-FAMILY,1,2798,154,C0,267 CROSS BRONX EXPWY,10457,3,0,3,"1,800","3,744",2004
2,MOUNT HOPE/MOUNT EDEN,07  RENTALS,2,2792,51,D1,1685 MONROE AVENUE,10457,38,0,38,"4,750","28,440",2016
2,MOUNT HOPE/MOUNT EDEN,07  RENTALS,2,2800,28,C1,1800 MONROE AVENUE,10457,14,0,14,"2,730","11,499",2013
2,MOUNT HOPE/MOUNT EDEN,07  RENTALS,2,2802,29,D3,250 MT HOPE PLACE,10457,29,0,29,"3,555","18,807",2017
2,MOUNT HOPE/MOUNT EDEN,07  RENTALS,2,2802,37,D7,1853 ANTHONY AVENUE,10457,27,1,28,"4,904","35,310",2008
2,MOUNT HOPE/MOUNT EDEN,07  RENTALS,2,2809,20,D1,230 ECHO PLACE,10457,29,0,29,"5,017","32,645",2007
2,MOUNT HOPE/MOUNT EDEN,07  RENTALS,2,2810,24,D1,240 EAST 178 STREET,10457,42,0,42,"5,000","25,280",2018
2,MOUNT HOPE/MOUNT EDEN,07  RENTALS,2,2814,69,D7,270 EAST BURNSIDE AVENUE,10457,114,1,115,"22,121","119,250",2006
2,MOUNT HOPE/MOUNT EDEN,07  RENTALS,2,2826,34,D1,115 HENWOOD PLACE,10453,51,0,51,"7,500","51,000",2005
2,MOUNT HOPE/MOUNT EDEN,07  RENTALS,2,2828,24,D6,66 EAST TREMONT AVENUE,10453,31,1,32,"4,424","25,963",2014
2,MOUNT HOPE/MOUNT EDEN,07  RENTALS,2,2850,23,D1,1765 TOWNSEND AVENUE,10453,99,0,99,"14,500","88,227",2007
2,MOUNT HOPE/MOUNT EDEN,07  RENTALS,2,2850,52,D7,1791 WALTON AVENUE,10453,49,2,51,"9,688","67,000",2003
2,MOUNT HOPE/MOUNT EDEN,07  RENTALS,2,2863,11,D7,2004 DAVIDSON AVENUE,10453,34,1,35,"7,200","27,326",2015
2,MOUNT HOPE/MOUNT EDEN,07  RENTALS,2,2863,17,D1,2028 DAVIDSON AVENUE,10453,18,1,19,"4,000","16,498",2017
2,MOUNT HOPE/MOUNT EDEN,14  4-10 FAMILY RENTALS,2B,2796,36,C1,1779 WEEKS AVENUE,10457,10,0,10,"2,332","8,512",2016
2,MOUNT HOPE/MOUNT EDEN,14  4-10 FAMILY RENTALS,2B,2798,14,C1,1752 MONROE AVENUE,10457,8,0,8,"2,375","7,500",2017
2,PARKCHESTER,03  3-FAMILY,1,3915,14,C0,1484 COMMONWEALTH AVENUE,10460,3,0,3,"1,938","3,300",2005
2,PARKCHESTER,03  3-FAMILY,1,3923,3,C0,1862 GUERLAIN STREET,10460,3,0,3,"1,120","2,694",2007
2,PARKCHESTER,03  3-FAMILY,1,3923,4,C0,1864 GUERLAIN STREET,10460,3,0,3,"1,096","2,694",2007
2,PARKCHESTER,03  3-FAMILY,1,3923,18,C0,1555 WHITE PLAINS ROAD,10462,3,0,3,"1,500","2,953",2007
2,PARKCHESTER,03  3-FAMILY,1,3923,118,C0,1551 WHITE PLAINS ROAD,10462,3,0,3,"1,500","3,495",2007
2,PARKCHESTER,03  3-FAMILY,1,3923,119,C0,1549B WHITE PLAINS ROAD,10462,3,0,3,"1,500","3,495",2007
2,PARKCHESTER,03  3-FAMILY,1,3923,120,C0,1549A WHITE PLAINS ROAD,10462,3,0,3,"1,500","3,495",2007
2,PARKCHESTER,03  3-FAMILY,1,4017,20,C0,1661 ADAMS STREET,10460,3,0,3,"1,930","3,087",2007
2,PARKCHESTER,03  3-FAMILY,1,4023,21,C0,1619 TAYLOR AVENUE,10460,3,0,3,"2,375","2,343",2008
2,PARKCHESTER,03  3-FAMILY,1,4024,14,C0,1653 GARFIELD STREET,10460,3,0,3,"2,500","3,060",2006
2,PARKCHESTER,03  3-FAMILY,1,4025,3,C0,604 BAKER AVENUE,10460,3,0,3,"1,825","2,205",2006
2,PARKCHESTER,03  3-FAMILY,1,4025,4,C0,606 BAKER AVENUE,10460,3,0,3,"2,500","3,045",2007
2,PARKCHESTER,03  3-FAMILY,1,4026,118,C0,644 MEAD STREET,10460,3,0,3,"2,174","3,054",2008
2,PARKCHESTER,14  4-10 FAMILY RENTALS,2A,3895,65,C3,1467 ROSEDALE AVENUE,10460,4,0,4,"2,800","3,519",2014
2,PARKCHESTER,14  4-10 FAMILY RENTALS,2A,3895,67,C3,1465 ROSEDALE AVENUE,10460,4,0,4,"2,800","3,519",2014
2,PARKCHESTER,14  4-10 FAMILY RENTALS,2A,3895,70,C3,1459 ROSEDALE AVENUE,10460,4,0,4,"2,800","3,358",2013
2,PARKCHESTER,14  4-10 FAMILY RENTALS,2A,3895,71,C3,1457 ROSEDALE AVENUE,10460,4,0,4,"2,800","3,358",2013
2,PARKCHESTER,14  4-10 FAMILY RENTALS,2B,3932,23,C1,2037B WESTCHESTER AVENUE,10462,8,0,8,"2,615","8,080",2005
2,PARKCHESTER,14  4-10 FAMILY RENTALS,2B,3932,25,C1,2037A WESTCHESTER AVENUE,10462,8,0,8,"2,759","8,080",2005
2,PARKCHESTER,14  4-10 FAMILY RENTALS,2A,3934,24,C2,1328 ODELL STREET,10462,6,0,6,"2,575","5,500",2004
2,PARKCHESTER,14  4-10 FAMILY RENTALS,2B,3935,39,C1,1360 PURDY STREET,10462,8,0,8,"2,744","8,768",2017
2,PARKCHESTER,14  4-10 FAMILY RENTALS,2B,3935,40,C1,1364 PURDY STREET,10462,8,0,8,"2,156","7,122",2017
2,PARKCHESTER,14  4-10 FAMILY RENTALS,2B,3937,109,C1,1520 WHITE PLAINS ROAD,10462,8,0,8,"2,250","5,850",2012
2,PARKCHESTER,14  4-10 FAMILY RENTALS,2B,3937,110,C1,1526 WHITE PLAINS ROAD,10462,8,0,8,"2,250","5,850",2012
2,PARKCHESTER,14  4-10 FAMILY RENTALS,2B,3948,30,C1,1539 CASTLE HILL AVENUE,10462,8,0,8,"2,613","6,760",2016
2,PELHAM PARKWAY NORTH,03  3-FAMILY,1,4437,49,C0,2413 MATTHEWS AVENUE,10467,3,0,3,"1,934","3,100",2000
2,PELHAM PARKWAY NORTH,03  3-FAMILY,1,4437,148,C0,2415 MATTHEWS AVENUE,10467,3,0,3,"2,783","3,100",2000
2,PELHAM PARKWAY NORTH,03  3-FAMILY,1,4441,127,C0,2552 MATTHEWS AVENUE,10467,3,0,3,"2,800","3,600",2005
2,PELHAM PARKWAY NORTH,03  3-FAMILY,1,4453,27,C0,2442 LACONIA AVENUE,10469,3,0,3,"3,742","4,590",1998
2,PELHAM PARKWAY NORTH,03  3-FAMILY,1,4455,70,C0,2418 ESPLANADE,10469,3,0,3,"3,331","4,012",2001
2,PELHAM PARKWAY NORTH,03  3-FAMILY,1,4455,71,C0,2420 ESPLANADE,10469,3,0,3,"3,350","4,012",2001
2,PELHAM PARKWAY NORTH,03  3-FAMILY,1,4463,141,C0,2511 BOUCK AVENUE,10469,3,0,3,"5,382","3,750",1999
2,PELHAM PARKWAY NORTH,03  3-FAMILY,1,4463,146,C0,1265 MACE AVENUE,10469,3,0,3,"5,382","3,750",1999
2,PELHAM PARKWAY NORTH,14  4-10 FAMILY RENTALS,2B,4439,25,C1,2523 BARNES AVENUE,10467,7,0,7,"2,172","6,105",2013
2,PELHAM PARKWAY NORTH,14  4-10 FAMILY RENTALS,2B,4441,52,C1,2543 BRONXWOOD AVENUE,10469,8,0,8,"2,100","9,425",2008
2,PELHAM PARKWAY NORTH,14  4-10 FAMILY RENTALS,2B,4441,152,C1,2545 BRONXWOOD AVENUE,10469,8,0,8,"2,900","9,337",2008
2,PELHAM PARKWAY NORTH,14  4-10 FAMILY RENTALS,2A,4447,120,C2,2546 COLDEN AVENUE,10469,6,0,6,"4,427","6,376",2003
2,PELHAM PARKWAY NORTH,14  4-10 FAMILY RENTALS,2A,4457,26,C3,2552 YATES AVENUE,10469,4,0,4,"3,742","4,492",2015
2,PELHAM PARKWAY SOUTH,07  RENTALS,2,4223,39,D7,1680 PELHAM PARKWAY SOUTH,10461,129,1,130,"29,495","113,905",2016
2,PELHAM PARKWAY SOUTH,12  CONRENTALS,2,4322,1002,RR,2134 BARNES AVENUE,10462,16,0,16,"5,000","11,684",2016
2,PELHAM PARKWAY SOUTH,14  4-10 FAMILY RENTALS,2A,4323,50,C2,2175A MULINER AVENUE,10462,6,0,6,"2,500","5,972",2002
2,PELHAM PARKWAY SOUTH,14  4-10 FAMILY RENTALS,2A,4323,51,C2,2175 MULINER AVENUE,10462,6,0,6,"2,500","5,972",2002
2,PELHAM PARKWAY SOUTH,14  4-10 FAMILY RENTALS,2A,4323,52,C2,2173 MULINER AVENUE,10462,6,0,6,"2,500","5,972",2002
2,PELHAM PARKWAY SOUTH,14  4-10 FAMILY RENTALS,2B,4328,19,C1,2169 HONE AVENUE,10461,10,0,10,"3,742","8,775",2015
2,RIVERDALE,07  RENTALS,2,5747,628,D1,2727 HENRY HUDSON PKWY W,10463,57,0,57,"20,135","94,430",2013
2,RIVERDALE,07  RENTALS,2,5796,117,D1,3620 OXFORD AVENUE,10463,31,0,31,"22,008","58,542",2005
2,RIVERDALE,07  RENTALS,2,5906,335,D1,640 WEST 238 STREET,10463,27,0,27,"5,171","22,443",2016
2,RIVERDALE,11  CONDOMINIUMS,2,5788,1012,R4,3220 ARLINGTON AVENUE,10463,1,0,1,0,0,2004
2,RIVERDALE,11  CONDOMINIUMS,2,5788,1013,R4,3220 ARLINGTON AVENUE,10463,1,0,1,0,0,2004
2,RIVERDALE,11  CONDOMINIUMS,2,5788,1014,R4,3220 ARLINGTON AVENUE,10463,1,0,1,0,0,2004
2,RIVERDALE,11  CONDOMINIUMS,2,5788,1015,R4,3220 ARLINGTON AVENUE,10463,1,0,1,0,0,2004
2,RIVERDALE,11  CONDOMINIUMS,2,5788,1016,R4,3220 ARLINGTON AVENUE,10463,1,0,1,0,0,2004
2,RIVERDALE,11  CONDOMINIUMS,2,5788,1017,R4,3220 ARLINGTON AVENUE,10463,1,0,1,0,0,2004
2,RIVERDALE,11  CONDOMINIUMS,2,5788,1018,R4,3220 ARLINGTON AVENUE,10463,1,0,1,0,0,2004
2,RIVERDALE,11  CONDOMINIUMS,2,5788,1019,R4,3220 ARLINGTON AVENUE,10463,1,0,1,0,0,2004
2,RIVERDALE,11  CONDOMINIUMS,2,5788,1020,R4,3220 ARLINGTON AVENUE,10463,1,0,1,0,0,2004
2,RIVERDALE,11  CONDOMINIUMS,2,5788,1021,R4,3220 ARLINGTON AVENUE,10463,1,0,1,0,0,2004
2,RIVERDALE,11  CONDOMINIUMS,2,5788,1022,R4,3220 ARLINGTON AVENUE,10463,1,0,1,0,0,2004
2,RIVERDALE,11  CONDOMINIUMS,2,5788,1023,R4,3220 ARLINGTON AVENUE,10463,1,0,1,0,0,2004
2,RIVERDALE,11  CONDOMINIUMS,2,5788,1024,R4,3220 ARLINGTON AVENUE,10463,1,0,1,0,0,2004
2,RIVERDALE,11  CONDOMINIUMS,2,5788,1025,R4,3220 ARLINGTON AVENUE,10463,1,0,1,0,0,2004
2,RIVERDALE,11  CONDOMINIUMS,2,5788,1026,R4,3220 ARLINGTON AVENUE,10463,1,0,1,0,0,2004
2,RIVERDALE,11  CONDOMINIUMS,2,5788,1027,R4,3220 ARLINGTON AVENUE,10463,1,0,1,0,0,2004
2,RIVERDALE,11  CONDOMINIUMS,2,5788,1028,R4,3220 ARLINGTON AVENUE,10463,1,0,1,0,0,2004
2,RIVERDALE,11  CONDOMINIUMS,2,5788,1029,R4,3220 ARLINGTON AVENUE,10463,1,0,1,0,0,2004
2,RIVERDALE,11  CONDOMINIUMS,2,5788,1030,R4,3220 ARLINGTON AVENUE,10463,1,0,1,0,0,2004
2,RIVERDALE,11  CONDOMINIUMS,2,5788,1031,R4,3220 ARLINGTON AVENUE,10463,1,0,1,0,0,2004
2,RIVERDALE,11  CONDOMINIUMS,2,5788,1032,R4,3220 ARLINGTON AVENUE,10463,1,0,1,0,0,2004
2,RIVERDALE,11  CONDOMINIUMS,2,5788,1033,R4,3220 ARLINGTON AVENUE,10463,1,0,1,0,0,2004
2,RIVERDALE,11  CONDOMINIUMS,2,5788,1034,R4,3220 ARLINGTON AVENUE,10463,1,0,1,0,0,2004
2,RIVERDALE,11  CONDOMINIUMS,2,5788,1035,R4,3220 ARLINGTON AVENUE,10463,1,0,1,0,0,2004
2,RIVERDALE,11  CONDOMINIUMS,2,5788,1036,R4,3220 ARLINGTON AVENUE,10463,1,0,1,0,0,2004
2,RIVERDALE,11  CONDOMINIUMS,2,5788,1037,R4,3220 ARLINGTON AVENUE,10463,1,0,1,0,0,2004
2,RIVERDALE,11  CONDOMINIUMS,2,5789,1107,R2,3205 ARLINGTON AVENUE,10463,1,0,1,0,0,2006
2,RIVERDALE,11  CONDOMINIUMS,2,5789,1108,R2,3205 ARLINGTON AVENUE,10463,1,0,1,0,0,2006
2,RIVERDALE,11  CONDOMINIUMS,2,5789,1109,R2,3205 ARLINGTON AVENUE,10463,1,0,1,0,0,2006
2,RIVERDALE,11  CONDOMINIUMS,2,5789,1110,R2,3205 ARLINGTON AVENUE,10463,1,0,1,0,0,2006
2,RIVERDALE,11  CONDOMINIUMS,2,5789,1111,R2,3205 ARLINGTON AVENUE,10463,1,0,1,0,0,2006
2,RIVERDALE,11  CONDOMINIUMS,2,5789,1112,R2,3205 ARLINGTON AVENUE,10463,1,0,1,0,0,2006
2,RIVERDALE,11  CONDOMINIUMS,2,5789,1113,R2,3205 ARLINGTON AVENUE,10463,1,0,1,0,0,2006
2,RIVERDALE,11  CONDOMINIUMS,2,5789,1114,R2,3205 ARLINGTON AVENUE,10463,1,0,1,0,0,2006
2,RIVERDALE,11  CONDOMINIUMS,2,5789,1115,R2,3205 ARLINGTON AVENUE,10463,1,0,1,0,0,2006
2,RIVERDALE,11  CONDOMINIUMS,2,5791,1033,R4,3536 CAMBRIDGE AVENUE,10463,1,0,1,0,0,2005
2,RIVERDALE,11  CONDOMINIUMS,2,5791,1034,R4,3536 CAMBRIDGE AVENUE,10463,1,0,1,0,0,2005
2,RIVERDALE,11  CONDOMINIUMS,2,5791,1035,R4,3536 CAMBRIDGE AVENUE,10463,1,0,1,0,0,2005
2,RIVERDALE,11  CONDOMINIUMS,2,5791,1036,R4,3536 CAMBRIDGE AVENUE,10463,1,0,1,0,0,2005
2,RIVERDALE,11  CONDOMINIUMS,2,5791,1037,R4,3536 CAMBRIDGE AVENUE,10463,1,0,1,0,0,2005
2,RIVERDALE,11  CONDOMINIUMS,2,5791,1038,R4,3536 CAMBRIDGE AVENUE,10463,1,0,1,0,0,2005
2,RIVERDALE,11  CONDOMINIUMS,2,5791,1039,R4,3536 CAMBRIDGE AVENUE,10463,1,0,1,0,0,2005
2,RIVERDALE,11  CONDOMINIUMS,2,5791,1040,R4,3536 CAMBRIDGE AVENUE,10463,1,0,1,0,0,2005
2,RIVERDALE,11  CONDOMINIUMS,2,5791,1041,R4,3536 CAMBRIDGE AVENUE,10463,1,0,1,0,0,2005
